comment_sentence_id,class,comment_sentence,partition,instance_type,category
409,BlLayout,"every frame, the space goes through several phases method blspaceframe #initializephases .",1,0,Responsibilities
410,BlLayout,phases are modeled as subclasses of class blspaceframephase and are executed once per frame.,0,0,Responsibilities
411,BlLayout,"one of them, class blspaceframelayoutphase , consists in layouting the elements contained in the space.",1,0,Responsibilities
1435,GtProtoTasker,i am an abstract tasker defining mandatory methods for all taskers.,0,0,Responsibilities
412,BlLayout,"this is done after events and tasks have been executed, but before the drawing phase.",0,0,Responsibilities
413,BlLayout,"layouting should to be executed during a frame when various properties like, width, height or position change in any element contained by the space.",0,0,Responsibilities
1437,GtProtoTasker,mandatory methods are,0,0,Responsibilities
414,BlLayout,"however, an important aspect in bloc, is that when one of these properties changes, layouting is not performed immediately.",0,0,Responsibilities
1438,GtProtoTasker,method gtprototasker #addtask expanded true,0,0,Responsibilities
415,BlLayout,"instead, a layout request is issued by the element whose property changed using the message method blelement #requestlayout .",0,0,Responsibilities
1439,GtProtoTasker,method gtprototasker #flush expanded true,0,0,Responsibilities
416,BlLayout,"this has the advantage that if no element request layout, this phase can be skipped.",0,0,Responsibilities
1440,GtProtoTasker,interesting taskers to explore are class gttaskerorderednonrepetitive and class gtpostponingtasker .,0,0,Responsibilities
417,BlLayout,also it does not matter if layout is requeste one or 1000 time only one layout phase is performed improving performance.,0,0,Responsibilities
418,BlLayout,"hence, in bloc layout is not executed immediately after a property like the width of an element changes.",0,0,Responsibilities
419,BlLayout,"instead layout is requested and perfomed, if needed, during every frame.",0,0,Responsibilities
420,BlLayout,"when needing to test layouts, however, it is necessary to apply a layout immediately, instead of waiting for a frame to end.",0,0,Responsibilities
421,BlLayout,"that can be done using the messafe method blelement #forcelayout this should not be used outside of tests, as it bypasses the normal layouting system from bloc.",0,0,Responsibilities
423,BlLayout,"however, often elements need to reach and perform actions, when for example their position or extent changes.",0,0,Responsibilities
424,BlLayout,they can react by requesting another layout.,0,0,Responsibilities
425,BlLayout,a tipical example is deadling with edges.,0,0,Responsibilities
426,BlLayout,an edge can be layouted only after the position of the elements that it connects is known.,0,0,Responsibilities
1450,GtRemoteInspector,public api and key messages,0,0,Responsibilities
427,BlLayout,"hence, often the layout needs to be applied twice, or more, during the layouting phase.",0,0,Responsibilities
1451,GtRemoteInspector,message one,0,0,Responsibilities
428,BlLayout,"the space only allows layout requests during the layouting phase a limited number of times method blspace #computelayout to avoid blocking rendering due to infinite recursions caused by layout requests, or void spending too much time on layouts in a frame.",0,0,Responsibilities
1452,GtRemoteInspector,message two,0,0,Responsibilities
429,BlLayout,"more technical details can be found in the method method blspace #dolayout , the main entry point for executing the layout phase in a space.",0,0,Responsibilities
1453,GtRemoteInspector,for bonus points how to create instances.,0,0,Responsibilities
430,BlLayout,performing a layout,0,0,Responsibilities
431,BlLayout,the space starts the layouting process on the root element of that space.,0,0,Responsibilities
432,BlLayout,performing the layout on an element consists in executing three main steps,0,0,Responsibilities
437,BlLayout,measuring bounds,0,0,Responsibilities
438,BlLayout,this is the first step when performing a layout on an element and consists in determening the measured bounds of that element.,0,0,Responsibilities
439,BlLayout,each element can decide how it wants to be measured method blelement #onmeasure .,0,0,Responsibilities
440,BlLayout,by default class blelement delegates the measuring to its layout.,0,0,Responsibilities
441,BlLayout,layouts should override method bllayout #measure with to implement the actual measuring.,0,0,Responsibilities
442,BlLayout,normally layouts follow a top to bottom approach they measure the current element and then asks its children to do the measuring.,0,0,Responsibilities
443,BlLayout,each element has real bounds blelement #bounds and measured bounds blelement #measuredbounds .,0,0,Responsibilities
444,BlLayout,the real bounds contain the actual position and extent of an element that users of that element should rely on.,0,0,Responsibilities
1468,GtRlBaselineTagReleaseStrategy,as i am passive i do not export any metadata.,0,0,Responsibilities
445,BlLayout,the measured bounds are used during layouting to hold the new extent of an element.,0,0,Responsibilities
1469,GtRlBaselineTagReleaseStrategy,even if the repository has child repositories there will be no metadata exported.,0,0,Responsibilities
446,BlLayout,the measuring phase changes only the extent in the measured bounds.,0,0,Responsibilities
1470,GtRlBaselineTagReleaseStrategy,because of this i do not use metadata to check previous versions it is not reliable .,0,0,Responsibilities
447,BlLayout,after the entire layout phase is completed the real bounds and measured bounds will have the same value.,0,0,Responsibilities
1471,GtRlBaselineTagReleaseStrategy,i am a valid release strategy only when all monticello baselines that load this project use the same tag to load it.,0,0,Responsibilities
448,BlLayout,the measured bounds act like a temporary cache for the new bounds of an element.,0,0,Responsibilities
1472,GtRlBaselineTagReleaseStrategy,see method gtrlbaselinetagreleasestrategy #assertcompatiblewithrepository for assertions that check when i can be used.,0,0,Responsibilities
449,BlLayout,they were introduced to avoid changing the real extent of element while layouting of children is still being performed.,0,0,Responsibilities
450,BlLayout,todo explain why position is sometime changed in the measured bounds,0,0,Responsibilities
451,BlLayout,applying the layout,0,0,Responsibilities
452,BlLayout,commiting changes,0,0,Responsibilities
453,BlLayout,todo,0,0,Responsibilities
454,BlLayout,"space starts the measurement process from the root element after measurement it tell children to measure themselves, etc",0,0,Responsibilities
455,BlLayout,measurement top to bottom though all the composition of elements.,0,0,Responsibilities
456,BlLayout,this step find the size of an element and sets measuredextent or position sometimes,0,0,Responsibilities
457,BlLayout,space starts the layout step,0,0,Responsibilities
458,BlLayout,as we know the size of each child we compute the actual position for each child,0,0,Responsibilities
459,BlLayout,changes the real extent to measured extent and the real position to the computed layout position,0,0,Responsibilities
1483,GtRlCommitAndTagReleaseAction,i only work with strategies of type class gtrlsemantictagreleasestrategy .,0,0,Responsibilities
460,BlLayout,elements announce events for position and extent changed,0,0,Responsibilities
1484,GtRlCommitAndTagReleaseAction,see method gtrlsemantictagreleasestrategy #commitandtagrelease for more implementation details.,0,0,Responsibilities
461,BlLayout,without event handlers the layout process is going to happen only once.,0,0,Responsibilities
462,BlLayout,for example when nodes change the position edges should be updated.,0,0,Responsibilities
463,BlLayout,layout events,0,0,Responsibilities
464,BlLayout,todo,0,0,Responsibilities
465,BlLayout,layout api,0,0,Responsibilities
466,BlLayout,i define an api of a layout.,0,0,Responsibilities
467,BlLayout,concrete implementations should focus on measure with and layout in,0,0,Responsibilities
1492,GtRlMajorVersionComputation,if the symbolic version number on which i am applied has a patch or a minor number i reset them to zero in the created version number.,0,0,Responsibilities
1502,GtRlReleaseConfiguration,i am used by a class gtrlreleasebuilder to create a new release.,0,0,Responsibilities
1503,GtRlReleaseConfiguration,"users can configure default options that apply to all repositories from a release, or configure options for individual repositories.",0,0,Responsibilities
1504,GtRlReleaseConfiguration,my main api methods for setting other default options are,0,0,Responsibilities
1505,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultreleasebranchname the branch name on which to perform the release.,0,0,Responsibilities
1506,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultversioncomputation the strategy for computing the next version number in case a version already exists.,0,0,Responsibilities
1507,GtRlReleaseConfiguration,these are subclasses of class gtrlsemanticversioncomputation,0,0,Responsibilities
1508,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #defaultversionnumber the version number to use in case there are no previous releases in a repository.,0,0,Responsibilities
1509,GtRlReleaseConfiguration,method gtrlreleaseconfiguration #forcenewrelease force a new release in a repository even if there no new changes in that repository and all dependencies did not change.,0,0,Responsibilities
1529,SpartaCairoTextMetrics,"because text extents are in user space coordinates, they are mostly, but not entirely, independent of the current transformation matrix.",0,0,Responsibilities
1530,SpartaCairoTextMetrics,"if you call cairo scale cr, 20, 20 , text will be drawn twice as big, but the reported text extents will not be doubled.",0,0,Responsibilities
1531,SpartaCairoTextMetrics,"they will change slightly due to hinting so you can t assume that metrics are independent of the transformation matrix , but otherwise will remain unchanged.",0,0,Responsibilities
1545,SpartaCanvas,spartacanvas,0,0,Responsibilities
1546,SpartaCanvas,i represent a sparta canvas and provide an api to perform various drawing operations.,0,0,Responsibilities
1551,SpartaCanvas,for example if one wants to fill a path with a paint she needs to send #fill message to canvas to get a fill builder painter .,0,0,Responsibilities
1556,SpartaCanvas,i am polymorphic with spartasurface .,0,0,Responsibilities
1557,SpartaCanvas,public api and key messages,0,0,Responsibilities
1558,SpartaCanvas,fill create a builder of fill drawing operation,0,0,Responsibilities
1559,SpartaCanvas,stroke create a builder of stroke drawing operation,0,0,Responsibilities
1560,SpartaCanvas,path create a path builder,0,0,Responsibilities
1561,SpartaCanvas,"paint create a paint builder linear, radial gradients",0,0,Responsibilities
